text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
hyK,"Masekhet: 5330033, Page: 12, Side: d, Line: 39, Word: 0",a01 C,,,,,how,,,,היך,hyk,a01 (h)aphel,how,0.09408956867964796,12,,39
tnynN,"Masekhet: 5330033, Page: 12, Side: d, Line: 39, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינן,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,12,,39
tmN,"Masekhet: 5330033, Page: 12, Side: d, Line: 39, Word: 2",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there,0.33275579167192576,12,,39
"""wblbd","Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 0",No data,,,,,,,,,ובלבד,None,No data,,23.98480797695953,12,,50
b$(h,"Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 1",No data,,,,,,,,,בשעה,None,No data,,23.98480797695953,12,,50
$bnh,"Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 2",No data,,,,,,,,,שבנה,None,No data,,23.98480797695953,12,,50
"(k$yw""","Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 3",No data,,,,,,,,,עכשיו,None,No data,,23.98480797695953,12,,50
d)yN,"Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 4",c,c,,,,if,,,,דאין,d_ d_ c,conjunction | conjunction,if,1.2495553694163004,12,,50
hwh,"Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 5",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:",1.5777214260306822,12,,50
bny,"Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 6",verb G,,,,,to build,fig. : to construct a logical argument,to edify,,בני,bny,verb peal,to build | fig. : to construct a logical argument | to edify,0.019506373994561163,12,,50
dkypyN,"Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 7",p,noun pl. absolute,,,,"rock, stone",,,,דכיפין,kyp,preposition | noun pl. absolute,"rock, stone",0.017211506465789263,12,,50
bny,"Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 8",verb G,,,,,to build,fig. : to construct a logical argument,to edify,,בני,bny,verb peal,to build | fig. : to construct a logical argument | to edify,0.019506373994561163,12,,50
lh,"Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 9",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,12,,50
dkypyN,"Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 10",p,noun pl. absolute,,,,"rock, stone",,,,דכיפין,kyp,preposition | noun pl. absolute,"rock, stone",0.017211506465789263,12,,50
brM,"Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 11",c,,,,,"but, however",,,,ברם,brm,conjunction,"but, however",0.06769859209877109,12,,50
hk),"Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 12",a01 C,,,,,here,,,,הכא,hkh,a01 (h)aphel,here,0.23981365675666372,12,,50
hwh,"Masekhet: 5330033, Page: 12, Side: d, Line: 50, Word: 13",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:",1.5777214260306822,12,,50
bny,"Masekhet: 5330033, Page: 12, Side: d, Line: 51, Word: 0",verb G,,,,,to build,fig. : to construct a logical argument,to edify,,בני,bny,verb peal,to build | fig. : to construct a logical argument | to edify,0.019506373994561163,12,,51
dkypyN,"Masekhet: 5330033, Page: 12, Side: d, Line: 51, Word: 1",p,noun pl. absolute,,,,"rock, stone",,,,דכיפין,kyp,preposition | noun pl. absolute,"rock, stone",0.017211506465789263,12,,51
wbntyh,"Masekhet: 5330033, Page: 12, Side: d, Line: 51, Word: 2",verb G,c,,,,to build,fig. : to construct a logical argument,to edify,,ובנתיה,w_,verb peal | conjunction,to build | fig. : to construct a logical argument | to edify,5.046413695769412,12,,51
blybnyN,"Masekhet: 5330033, Page: 12, Side: d, Line: 51, Word: 3",p02,N,,,,"in, with",brick,,,בליבנין,lybnh lybnh noun pl. absolute,preposition with pronominal suffix | noun,"in, with | brick",0.0011474337643859508,12,,51
gby,"Masekhet: 5330033, Page: 12, Side: d, Line: 51, Word: 4",p01 C,,,,,"at the side of, together with",,,,גבי,gb,preposition independent (h)aphel,"at the side of, together with",0.22489701781964636,12,,51
lyh,"Masekhet: 5330033, Page: 12, Side: d, Line: 51, Word: 5",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,12,,51
kypyN,"Masekhet: 5330033, Page: 12, Side: d, Line: 51, Word: 6",noun pl. absolute,,,,,"rock, stone",,,,כיפין,kyp,noun pl. absolute,"rock, stone",0.017211506465789263,12,,51
wkl,"Masekhet: 5330033, Page: 12, Side: d, Line: 51, Word: 7",noun sg. abs. or construct,c,,,,"all, every","and, also",,,וכל,w_,noun sg. abs. or construct | conjunction,"all, every | and, also",5.046413695769412,12,,51
$(h,"Masekhet: 5330033, Page: 12, Side: d, Line: 51, Word: 8",noun sg. abs. or construct,,,,,moment of time; hour,,,,שעה,$(h,noun sg. abs. or construct,moment of time; hour,0.034423012931578525,12,,51
dnpyl,"Masekhet: 5330033, Page: 12, Side: d, Line: 51, Word: 9",c,verb G,,,,to fall,"to befall, occur",:,:,דנפיל,npl,conjunction | verb peal,"to fall | to befall, occur | : | :",0.03557044669596448,12,,51
bny,"Masekhet: 5330033, Page: 12, Side: d, Line: 51, Word: 10",verb G,,,,,to build,fig. : to construct a logical argument,to edify,,בני,bny,verb peal,to build | fig. : to construct a logical argument | to edify,0.019506373994561163,12,,51
lh,"Masekhet: 5330033, Page: 12, Side: d, Line: 51, Word: 11",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,12,,51
kyny,"Masekhet: 5330033, Page: 12, Side: d, Line: 56, Word: 0",a01 C,,,,,"thus, so",,,,כיני,kn,a01 (h)aphel,"thus, so",0.489954217392801,12,,56
)wrx),"Masekhet: 5330033, Page: 12, Side: d, Line: 56, Word: 1",noun sg. emphatic,,,,,"way, road",,,,אורחא,)wrx,noun sg. emphatic,"way, road",0.02983327787403472,12,,56
dm)N,"Masekhet: 5330033, Page: 12, Side: d, Line: 56, Word: 2",c,P01,,,,who?,,,,דמאן,mn,conjunction | preposition independent,who?,1.6362405480143658,12,,56
dmtprns,"Masekhet: 5330033, Page: 12, Side: d, Line: 56, Word: 3",c,verb quad T,,,,"to supply, to support, to provide",to administer,,,דמתפרנס,prns,conjunction | verb quad T,"to supply, to support, to provide | to administer",0.0011474337643859508,12,,56
{m}bny,"Masekhet: 5330033, Page: 12, Side: d, Line: 56, Word: 4",verb G,,,,,to build,fig. : to construct a logical argument,to edify,,בני,bny,verb peal,to build | fig. : to construct a logical argument | to edify,0.019506373994561163,12,,56
lyh,"Masekhet: 5330033, Page: 12, Side: d, Line: 56, Word: 5",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,12,,56
$wr,"Masekhet: 5330033, Page: 12, Side: d, Line: 56, Word: 6",noun sg. abs. or construct,,,,,wall,,,,שור,$wr,noun sg. abs. or construct,wall,0.004589735057543803,12,,56
"""lpsyM","Masekhet: 5330033, Page: 12, Side: d, Line: 58, Word: 0",No data,,,,,,,,,לפסים,None,No data,,23.98480797695953,12,,58
wlzymywt,"Masekhet: 5330033, Page: 12, Side: d, Line: 58, Word: 1",No data,,,,,,,,,ולזימיות,None,No data,,23.98480797695953,12,,58
$nyM,"Masekhet: 5330033, Page: 12, Side: d, Line: 58, Word: 2",No data,,,,,,,,,שנים,None,No data,,23.98480797695953,12,,58
($r,"Masekhet: 5330033, Page: 12, Side: d, Line: 58, Word: 3",No data,,,,,,,,,עשר,None,No data,,23.98480797695953,12,,58
"xd$""","Masekhet: 5330033, Page: 12, Side: d, Line: 58, Word: 4",No data,,,,,,,,,חדש,None,No data,,23.98480797695953,12,,58
wbtr,"Masekhet: 5330033, Page: 12, Side: d, Line: 58, Word: 5",p01 C,c,,,,after,"and, also",,,ובתר,w_,preposition independent (h)aphel | conjunction,"after | and, also",5.046413695769412,12,,58
kl,"Masekhet: 5330033, Page: 12, Side: d, Line: 58, Word: 6",noun sg. abs. or construct,,,,,"all, every",,,,כל,kl,noun sg. abs. or construct,"all, every",0.4348773967022754,12,,58
hlyN,"Masekhet: 5330033, Page: 12, Side: d, Line: 58, Word: 7",P01,,,,,these,,,,הלין,hlyn,preposition independent,these,0.004589735057543803,12,,58
mylyN,"Masekhet: 5330033, Page: 12, Side: d, Line: 58, Word: 8",N,,,,,"word, speech; thing",,,,מילין,mylh mylh noun pl. absolute,noun,"word, speech; thing",0.052781953161753735,12,,58
)ytmr,"Masekhet: 5330033, Page: 12, Side: d, Line: 58, Word: 9",verb Gt,,,,,to be said,"to be ordered, commanded",,,איתמר,)mr,verb ethpeel,"to be said | to be ordered, commanded",4.212229349060825,12,,58
)$kx,"Masekhet: 5330033, Page: 13, Side: a, Line: 05, Word: 0",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכח,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible",0.1732624984222786,13,,05
tny,"Masekhet: 5330033, Page: 13, Side: a, Line: 05, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,13,,05
hd),"Masekhet: 5330033, Page: 13, Side: a, Line: 08, Word: 0",P01 C,,,,,this (f.),,,,הדא,hd),preposition independent (h)aphel,this (f.),0.6471526431136763,13,,08
dtymr,"Masekhet: 5330033, Page: 13, Side: a, Line: 08, Word: 1",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דתימר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,13,,08
"""^b^mqwM","Masekhet: 5330033, Page: 13, Side: a, Line: 08, Word: 2",No data,,,,,,,,,במקום,None,No data,,23.98480797695953,13,,08
$hn$yM,"Masekhet: 5330033, Page: 13, Side: a, Line: 08, Word: 3",No data,,,,,,,,,שהנשים,None,No data,,23.98480797695953,13,,08
mkbswt,"Masekhet: 5330033, Page: 13, Side: a, Line: 08, Word: 4",No data,,,,,,,,,מכבסות,None,No data,,23.98480797695953,13,,08
)bl,"Masekhet: 5330033, Page: 13, Side: a, Line: 08, Word: 5",No data,,,,,,,,,אבל,None,No data,,23.98480797695953,13,,08
mqwM,"Masekhet: 5330033, Page: 13, Side: a, Line: 08, Word: 6",No data,,,,,,,,,מקום,None,No data,,23.98480797695953,13,,08
$h)n$yM,"Masekhet: 5330033, Page: 13, Side: a, Line: 08, Word: 7",No data,,,,,,,,,שהאנשים,None,No data,,23.98480797695953,13,,08
"mkbsyN""","Masekhet: 5330033, Page: 13, Side: a, Line: 08, Word: 8",No data,,,,,,,,,מכבסין,None,No data,,23.98480797695953,13,,08
l),"Masekhet: 5330033, Page: 13, Side: a, Line: 08, Word: 9",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,13,,08
bd),"Masekhet: 5330033, Page: 13, Side: a, Line: 08, Word: 10",verb G,,,,,"to contrive, to invent",: it does not to refer to,to chatter,,בדא,bdy,verb peal,"to contrive, to invent | : it does not to refer to | to chatter",0.03212814540280662,13,,08
wd),"Masekhet: 5330033, Page: 13, Side: a, Line: 09, Word: 0",R,c,,,,this (f.),"and, also",,,ודא,w_,R | conjunction,"this (f.) | and, also",5.046413695769412,13,,09
dtymr,"Masekhet: 5330033, Page: 13, Side: a, Line: 09, Word: 1",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דתימר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,13,,09
"""xwC","Masekhet: 5330033, Page: 13, Side: a, Line: 09, Word: 2",No data,,,,,,,,,חוץ,None,No data,,23.98480797695953,13,,09
mN,"Masekhet: 5330033, Page: 13, Side: a, Line: 09, Word: 3",No data,,,,,,,,,מן,None,No data,,23.98480797695953,13,,09
hkbysh,"Masekhet: 5330033, Page: 13, Side: a, Line: 09, Word: 4",No data,,,,,,,,,הכביסה,None,No data,,23.98480797695953,13,,09
mpny,"Masekhet: 5330033, Page: 13, Side: a, Line: 09, Word: 5",No data,,,,,,,,,מפני,None,No data,,23.98480797695953,13,,09
kbwd,"Masekhet: 5330033, Page: 13, Side: a, Line: 09, Word: 6",No data,,,,,,,,,כבוד,None,No data,,23.98480797695953,13,,09
bnwt,"Masekhet: 5330033, Page: 13, Side: a, Line: 09, Word: 7",No data,,,,,,,,,בנות,None,No data,,23.98480797695953,13,,09
"y$r)l""","Masekhet: 5330033, Page: 13, Side: a, Line: 09, Word: 8",No data,,,,,,,,,ישראל,None,No data,,23.98480797695953,13,,09
brM,"Masekhet: 5330033, Page: 13, Side: a, Line: 09, Word: 9",c,,,,,"but, however",,,,ברם,brm,conjunction,"but, however",0.06769859209877109,13,,09
"""bd'","Masekhet: 5330033, Page: 13, Side: a, Line: 09, Word: 10",No data,,,,,,,,,בד',None,No data,,23.98480797695953,13,,09
")mwt""","Masekhet: 5330033, Page: 13, Side: a, Line: 09, Word: 11",No data,,,,,,,,,אמות,None,No data,,23.98480797695953,13,,09
dnp$yh,"Masekhet: 5330033, Page: 13, Side: a, Line: 09, Word: 12",p,N,,,,soul; life; self,,,,דנפשיה,npy$ npy$ noun sg. emphatic,preposition | noun,soul; life; self,0.04474991681105208,13,,09
mmxy,"Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 0",verb D,,,,,to beat severely,to wound,to rip with arrows,to protest,ממחי,mxy,verb pael,to beat severely | to wound | to rip with arrows | to protest,0.02524354281649092,13,,10
hw),"Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 1",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he,0.6001078587738523,13,,10
bydyh,"Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 2",p02,noun sg. emphatic,,,,"in, with","hand, arm; side; power",,,בידיה,yd,preposition with pronominal suffix | noun sg. emphatic,"in, with | hand, arm; side; power",0.11359594267420912,13,,10
wd),"Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 3",R,c,,,,this (f.),"and, also",,,ודא,w_,R | conjunction,"this (f.) | and, also",5.046413695769412,13,,10
dtymr,"Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 4",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דתימר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,13,,10
"""bkl","Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 5",No data,,,,,,,,,בכל,None,No data,,23.98480797695953,13,,10
$wtpyN,"Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 6",No data,,,,,,,,,שותפין,None,No data,,23.98480797695953,13,,10
mmxyN,"Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 7",No data,,,,,,,,,ממחין,None,No data,,23.98480797695953,13,,10
zh,"Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 8",No data,,,,,,,,,זה,None,No data,,23.98480797695953,13,,10
(l,"Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 9",No data,,,,,,,,,על,None,No data,,23.98480797695953,13,,10
zh,"Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 10",No data,,,,,,,,,זה,None,No data,,23.98480797695953,13,,10
bxcr,"Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 11",No data,,,,,,,,,בחצר,None,No data,,23.98480797695953,13,,10
bkl,"Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 12",No data,,,,,,,,,בכל,None,No data,,23.98480797695953,13,,10
"hxcr""","Masekhet: 5330033, Page: 13, Side: a, Line: 10, Word: 13",No data,,,,,,,,,החצר,None,No data,,23.98480797695953,13,,10
brM,"Masekhet: 5330033, Page: 13, Side: a, Line: 11, Word: 0",c,,,,,"but, however",,,,ברם,brm,conjunction,"but, however",0.06769859209877109,13,,11
"""bd'","Masekhet: 5330033, Page: 13, Side: a, Line: 11, Word: 1",No data,,,,,,,,,בד',None,No data,,23.98480797695953,13,,11
")mwt""","Masekhet: 5330033, Page: 13, Side: a, Line: 11, Word: 2",No data,,,,,,,,,אמות,None,No data,,23.98480797695953,13,,11
dxbryh,"Masekhet: 5330033, Page: 13, Side: a, Line: 11, Word: 3",p,noun sg. emphatic,,,,comrade,,,,דחבריה,xbr,preposition | noun sg. emphatic,comrade,0.20424321006069926,13,,11
l),"Masekhet: 5330033, Page: 13, Side: a, Line: 11, Word: 4",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,13,,11
mmxy,"Masekhet: 5330033, Page: 13, Side: a, Line: 11, Word: 5",verb D,,,,,to beat severely,to wound,to rip with arrows,to protest,ממחי,mxy,verb pael,to beat severely | to wound | to rip with arrows | to protest,0.02524354281649092,13,,11
bydyh,"Masekhet: 5330033, Page: 13, Side: a, Line: 11, Word: 6",p02,noun sg. emphatic,,,,"in, with","hand, arm; side; power",,,בידיה,yd,preposition with pronominal suffix | noun sg. emphatic,"in, with | hand, arm; side; power",0.11359594267420912,13,,11
"""w)M","Masekhet: 5330033, Page: 13, Side: a, Line: 11, Word: 7",No data,,,,,,,,,ואם,None,No data,,23.98480797695953,13,,11
hyh,"Masekhet: 5330033, Page: 13, Side: a, Line: 11, Word: 8",No data,,,,,,,,,היה,None,No data,,23.98480797695953,13,,11
hmqwM,"Masekhet: 5330033, Page: 13, Side: a, Line: 11, Word: 9",No data,,,,,,,,,המקום,None,No data,,23.98480797695953,13,,11
"mndrwN""","Masekhet: 5330033, Page: 13, Side: a, Line: 11, Word: 10",No data,,,,,,,,,מנדרון,None,No data,,23.98480797695953,13,,11
)pylw,"Masekhet: 5330033, Page: 13, Side: a, Line: 11, Word: 11",c,,,,,"even if , even",,,,אפילו,)pylw,conjunction,"even if , even",0.08261523103578847,13,,11
"""bd'""","Masekhet: 5330033, Page: 13, Side: a, Line: 11, Word: 12",No data,,,,,,,,,בד',None,No data,,23.98480797695953,13,,11
""")mwt""","Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 0",No data,,,,,,,,,אמות,None,No data,,23.98480797695953,13,,12
dxbryh,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 1",p,noun sg. emphatic,,,,comrade,,,,דחבריה,xbr,preposition | noun sg. emphatic,comrade,0.20424321006069926,13,,12
mmxy,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 2",verb D,,,,,to beat severely,to wound,to rip with arrows,to protest,ממחי,mxy,verb pael,to beat severely | to wound | to rip with arrows | to protest,0.02524354281649092,13,,12
bydyh,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 3",p02,noun sg. emphatic,,,,"in, with","hand, arm; side; power",,,בידיה,yd,preposition with pronominal suffix | noun sg. emphatic,"in, with | hand, arm; side; power",0.11359594267420912,13,,12
dw,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 4",c,P01 C,,,,he,,,,דו,hw),conjunction | preposition independent (h)aphel,he,0.6001078587738523,13,,12
ykyl,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 5",verb G,,,,,to be able (capability),to overpower,(in prohibitive clauses) : to be empowered,,יכיל,ykl,verb peal,to be able (capability) | to overpower | (in prohibitive clauses) : to be empowered,0.1308074491399984,13,,12
mymr,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 6",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,13,,12
lyh,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 7",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,13,,12
)t,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 8",R,,,,,you (m.),,,,את,)t )t P01 C,R,you (m.),0.34881986437332907,13,,12
$pyK,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 9",verb G,,,,,"to pour out, spill (tr.)",to spill (intr.),,,שפיך,$pk,verb peal,"to pour out, spill (tr.) | to spill (intr.)",0.005737168821929754,13,,12
gw,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 10",p01 C,,,,,"inside, within",,,,גו,gw,preposition independent (h)aphel,"inside, within",0.1376920517263141,13,,12
dydK,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 11",P02,,,,,possessive particle,,,,דידך,dyd_,preposition with pronominal suffix,possessive particle,0.1376920517263141,13,,12
whw),"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 12",P01 C,c,,,,he,"and, also",,,והוא,w_,preposition independent (h)aphel | conjunction,"he | and, also",5.046413695769412,13,,12
nxyt,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 13",verb G,,,,,"to descend, go down physically",fig.,to go inward,as a co-verb: to do something while descending or penetrating,נחית,nxt,verb peal,"to descend, go down physically | fig. | to go inward | as a co-verb: to do something while descending or penetrating",0.10900620761666532,13,,12
gw,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 14",p01 C,,,,,"inside, within",,,,גו,gw,preposition independent (h)aphel,"inside, within",0.1376920517263141,13,,12
dydy,"Masekhet: 5330033, Page: 13, Side: a, Line: 12, Word: 15",P02,,,,,possessive particle,,,,דידי,dyd_,preposition with pronominal suffix,possessive particle,0.1376920517263141,13,,12
"""l)","Masekhet: 5330033, Page: 13, Side: a, Line: 17, Word: 0",No data,,,,,,,,,לא,None,No data,,23.98480797695953,13,,17
$)ynw,"Masekhet: 5330033, Page: 13, Side: a, Line: 17, Word: 1",No data,,,,,,,,,שאינו,None,No data,,23.98480797695953,13,,17
rwch,"Masekhet: 5330033, Page: 13, Side: a, Line: 17, Word: 2",No data,,,,,,,,,רוצה,None,No data,,23.98480797695953,13,,17
"l(rb""","Masekhet: 5330033, Page: 13, Side: a, Line: 17, Word: 3",No data,,,,,,,,,לערב,None,No data,,23.98480797695953,13,,17
)l),"Masekhet: 5330033, Page: 13, Side: a, Line: 17, Word: 4",c,,,,,but rather,,,,אלא,)l),conjunction,but rather,0.3545570331952588,13,,17
mnp$,"Masekhet: 5330033, Page: 13, Side: a, Line: 17, Word: 5",p03,N,,,,from,soul; life; self,,,מנפש,npy$ npy$ noun sg. abs. or construct,preposition proclitic | noun,from | soul; life; self,0.0022948675287719016,13,,17
by$),"Masekhet: 5330033, Page: 13, Side: a, Line: 17, Word: 6",A01,,,,,bad,,,,בישא,by$,adjective singular absolute or construct,bad,0.022948675287719017,13,,17
l),"Masekhet: 5330033, Page: 13, Side: a, Line: 17, Word: 7",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,13,,17
b(y,"Masekhet: 5330033, Page: 13, Side: a, Line: 17, Word: 8",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,13,,17
m(rb),"Masekhet: 5330033, Page: 13, Side: a, Line: 17, Word: 9",noun sg. emphatic,,,,,west; sunset,,,,מערבא,m(rb,noun sg. emphatic,west; sunset,0.0022948675287719016,13,,17
"""lzblyN""","Masekhet: 5330033, Page: 13, Side: a, Line: 18, Word: 0",No data,,,,,,,,,לזבלין,None,No data,,23.98480797695953,13,,18
hy),"Masekhet: 5330033, Page: 13, Side: a, Line: 18, Word: 1",P01 C,,,,,she,,,,היא,hy),preposition independent (h)aphel,she,0.36717880460350427,13,,18
mtnyt',"Masekhet: 5330033, Page: 13, Side: a, Line: 18, Word: 2",noun sg. emphatic,,,,,tannaitic tradition,,,,מתנית',mtny,noun sg. emphatic,tannaitic tradition,0.3614416357815745,13,,18
whyK,"Masekhet: 5330033, Page: 13, Side: b, Line: 24, Word: 0",a01 C,c,,,,how,"and, also",,,והיך,w_,a01 (h)aphel | conjunction,"how | and, also",5.046413695769412,13,,24
)mry',"Masekhet: 5330033, Page: 13, Side: b, Line: 24, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרי',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,13,,24
r',"Masekhet: 5330033, Page: 13, Side: b, Line: 24, Word: 2",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,13,,24
ywxnN,"Masekhet: 5330033, Page: 13, Side: b, Line: 24, Word: 3",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,,0.42914022788034556,13,,24
npq,"Masekhet: 5330033, Page: 13, Side: b, Line: 24, Word: 4",verb G,,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",נפק,npq,verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for",0.33275579167192576,13,,24
mkny$t),"Masekhet: 5330033, Page: 13, Side: b, Line: 24, Word: 5",noun sg. emphatic,p03,,,,assembling,from,,,מכנישתא,mn,noun sg. emphatic | preposition proclitic,assembling | from,1.6362405480143658,13,,24
w$pK,"Masekhet: 5330033, Page: 13, Side: b, Line: 24, Word: 6",verb G,c,,,,"to pour out, spill (tr.)",to spill (intr.),,,ושפך,w_,verb peal | conjunction,"to pour out, spill (tr.) | to spill (intr.)",5.046413695769412,13,,24
myM,"Masekhet: 5330033, Page: 13, Side: b, Line: 25, Word: 0",noun pl. absolute,,,,,water,,,,מים,myyn,noun pl. absolute,water,0.026390976580876867,13,,25
lwxry,"Masekhet: 5330033, Page: 13, Side: b, Line: 25, Word: 1",p,,,,,behind,,,,לוחרי,lwxry lwxry p01 C,preposition,behind,0.004589735057543803,13,,25
tr(),"Masekhet: 5330033, Page: 13, Side: b, Line: 25, Word: 2",noun sg. emphatic,,,,,gate,,,,תרעא,tr(,noun sg. emphatic,gate,0.017211506465789263,13,,25
wl),"Masekhet: 5330033, Page: 13, Side: b, Line: 25, Word: 3",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also",5.046413695769412,13,,25
yd(yN,"Masekhet: 5330033, Page: 13, Side: b, Line: 25, Word: 4",verb G,,,,,to know,to cohabit with,idioms:,"_:  to be experienced in/with, acquainted with",ידעין,yd(,verb peal,"to know | to cohabit with | idioms: | _:  to be experienced in/with, acquainted with",0.2650571995731546,13,,25
)y,"Masekhet: 5330033, Page: 13, Side: b, Line: 25, Word: 5",c,,,,,or,,,,אי,)w,conjunction,or,0.12048054526052485,13,,25
m$wM,"Masekhet: 5330033, Page: 13, Side: b, Line: 25, Word: 6",p01 C,,,,,because of,,,,משום,m$wm,preposition independent (h)aphel,because of,0.03557044669596448,13,,25
dhwh,"Masekhet: 5330033, Page: 13, Side: b, Line: 25, Word: 7",c,verb G,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,דהוה,hwy,conjunction | verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:",1.5777214260306822,13,,25
